purchase_order_id,customer_id,amount,order_date
8090,6,751,2015-06-03
8091,7,36659,2015-06-16
8092,5,3560,2015-06-05
8093,3,17764,2015-06-16
8094,5,22857,2015-06-10
8095,6,40249,2015-06-14
8096,6,43626,2015-06-28
8097,7,10972,2015-06-14
8098,1,27238,2015-06-30
8099,7,31186,2015-06-20
8100,2,38205,2015-06-21
8101,3,13776,2015-06-03
8102,1,8810,2015-06-20
8103,4,45543,2015-06-21
8104,2,27576,2015-06-24
8105,5,3726,2015-07-01
8106,8,19173,2015-06-11
8107,1,13348,2015-06-10
8108,6,13610,2015-06-15
8109,6,40540,2015-06-27
8110,1,3865,2015-06-03
8111,3,46906,2015-06-16
8112,4,29479,2015-06-09
8113,9,13923,2015-06-22
8114,3,16212,2015-06-12
8115,3,14501,2015-06-24
8116,3,1977,2015-06-29
8117,1,33821,2015-06-09
8118,4,38477,2015-06-21
8119,9,32465,2015-06-08
8120,8,5891,2015-06-07
8121,5,15306,2015-06-05
8122,4,10573,2015-06-21
8123,8,14655,2015-06-05
8124,7,9217,2015-06-04
8125,5,37785,2015-06-12
8126,3,12129,2015-06-29
8127,6,7894,2015-06-14
8128,7,11400,2015-06-30
8129,3,6194,2015-06-17
8130,7,2373,2015-06-21
8131,8,29802,2015-06-15
8132,1,36014,2015-06-29
8133,4,5717,2015-06-30
8134,5,40256,2015-06-03
8135,4,21523,2015-06-23
8136,1,14152,2015-06-07
8137,5,47229,2015-06-26
8138,6,43092,2015-07-01
8139,7,15890,2015-06-18
8140,5,23147,2015-06-06
8141,5,24114,2015-06-06
8142,2,35879,2015-06-06
8143,6,2163,2015-06-24
8144,9,11432,2015-06-13
8145,2,42996,2015-06-17
8146,8,18667,2015-06-22
8147,9,43210,2015-06-11
8148,8,48215,2015-06-25
8149,5,16627,2015-06-20
8150,5,31896,2015-06-10
8151,3,5663,2015-06-14
8152,1,10843,2015-06-18
8153,7,32136,2015-06-07
8154,3,22853,2015-06-03
8155,9,24699,2015-06-08
8156,4,14283,2015-06-26
8157,2,16481,2015-06-10
8158,2,14121,2015-06-28
8159,5,414,2015-06-30
8160,9,19056,2015-06-06
8161,8,47411,2015-06-13
8162,7,1488,2015-06-04
8163,5,11182,2015-06-13
8164,2,9752,2015-06-25
8165,3,42588,2015-06-28
8166,1,28319,2015-06-13
8167,3,26713,2015-06-16
8168,4,43694,2015-06-07
8169,9,25788,2015-06-05
8170,8,9645,2015-06-19
8171,9,45300,2015-06-07
8172,3,21755,2015-06-24
8173,4,22819,2015-06-13
8174,6,38325,2015-06-30
8175,7,9717,2015-06-28
8176,3,46443,2015-06-15
8177,6,15642,2015-06-10
8178,3,28803,2015-06-07
8179,5,26621,2015-06-09
8180,8,12452,2015-06-18
8181,4,18283,2015-07-01
8182,6,37703,2015-06-07
8183,3,30854,2015-06-09
8184,9,49332,2015-06-25
8185,7,25934,2015-06-06
8186,9,31770,2015-06-06
8187,8,5715,2015-06-24
8188,9,28111,2015-06-03
8189,7,28116,2015-06-23
8190,5,36706,2015-06-12
8191,3,9369,2015-06-19
8192,9,43202,2015-06-18
8193,4,19409,2015-06-14
8194,2,19352,2015-06-08
8195,6,7502,2015-06-19
8196,7,2100,2015-06-13
8197,1,14213,2015-06-06
8198,9,22793,2015-06-30
8199,8,46996,2015-06-15
8200,1,29900,2015-06-12
8201,4,22770,2015-06-04
8202,3,32572,2015-06-10
8203,6,3085,2015-06-06
8204,3,20237,2015-06-30
8205,9,35851,2015-06-27
8206,9,28049,2015-07-01
8207,4,49694,2015-06-17
8208,6,16124,2015-06-26
8209,5,11016,2015-06-30
8210,8,13263,2015-07-01
8211,4,7352,2015-06-26
8212,7,34066,2015-06-28
8213,2,38317,2015-06-12
8214,9,30259,2015-06-20
8215,3,42665,2015-06-09
8216,7,11374,2015-06-17
8217,8,17819,2015-06-28
8218,8,18080,2015-06-04
8219,8,23378,2015-06-06
8220,5,41012,2015-06-13
8221,4,47492,2015-06-29
8222,1,35276,2015-06-14
8223,2,8487,2015-06-08
8224,7,26235,2015-06-30
8225,2,42087,2015-06-17
8226,2,15886,2015-06-08
8227,5,2428,2015-06-04
8228,6,26394,2015-06-20
8229,6,4949,2015-06-20
8230,2,36802,2015-06-06
8231,6,1440,2015-06-12
8232,9,18204,2015-06-05
8233,7,41953,2015-06-15
8234,7,19897,2015-06-30
8235,1,41491,2015-06-28
8236,4,33144,2015-06-06
8237,5,1717,2015-06-06
8238,2,16396,2015-06-12
8239,8,16432,2015-06-20
8240,4,35662,2015-06-06
8241,4,5206,2015-06-14
8242,7,15629,2015-06-20
8243,5,33138,2015-06-03
8244,9,44524,2015-06-15
8245,3,42022,2015-06-21
8246,3,21587,2015-06-08
8247,6,7724,2015-06-20
8248,9,34656,2015-06-22
8249,2,26769,2015-06-23
8250,9,45939,2015-06-20
8251,1,41119,2015-06-18
8252,1,34991,2015-06-21
8253,7,9089,2015-06-18
8254,8,44939,2015-06-29
8255,1,44572,2015-06-14
8256,3,5286,2015-06-20
8257,6,31987,2015-06-08
8258,2,22415,2015-06-08
8259,6,8899,2015-06-04
8260,8,25677,2015-06-05
8261,7,16847,2015-06-08
8262,9,32135,2015-06-09
8263,9,11616,2015-06-05
8264,3,47435,2015-06-06
8265,8,3946,2015-07-01
8266,2,16688,2015-06-30
8267,1,1841,2015-06-21
8268,2,33498,2015-06-22
8269,7,40189,2015-06-11
8270,8,47944,2015-06-12
8271,9,46440,2015-06-09
8272,7,12478,2015-06-07
8273,5,45278,2015-06-24
8274,1,38254,2015-06-15
8275,3,2489,2015-06-14
8276,8,10742,2015-06-18
8277,5,1423,2015-06-16
8278,5,32299,2015-06-18
8279,6,45620,2015-06-04
8280,9,49821,2015-06-07
8281,1,22698,2015-06-18
8282,2,34263,2015-06-17
8283,6,19241,2015-06-20
8284,5,43544,2015-06-17
8285,9,18053,2015-06-03
8286,9,37821,2015-06-04
8287,8,42255,2015-06-08
8288,4,45958,2015-06-11
8289,2,922,2015-06-15
8290,1,10740,2015-06-10
8291,7,21568,2015-06-07
8292,4,15853,2015-06-25
8293,9,48870,2015-07-01
8294,2,30352,2015-06-21
8295,3,25336,2015-07-01
8296,4,48064,2015-06-21
8297,4,439,2015-06-07
8298,1,15910,2015-06-15
8299,7,37261,2015-06-20
8300,8,38138,2015-06-13
8301,5,11909,2015-06-04
8302,1,5558,2015-06-16
8303,9,47253,2015-06-11
8304,2,13680,2015-06-08
8305,3,26124,2015-06-28
8306,5,31182,2015-06-03
8307,9,41401,2015-06-17
8308,9,34052,2015-06-28
8309,7,37288,2015-06-23
8310,8,1286,2015-06-08
8311,7,9711,2015-06-22
8312,6,112,2015-06-29
8313,5,15104,2015-06-27
8314,8,33312,2015-06-24
8315,3,5023,2015-06-14
8316,6,12017,2015-07-01
8317,8,8512,2015-06-14
8318,7,28443,2015-06-18
8319,2,6664,2015-06-09
8320,7,30807,2015-06-23
8321,7,43770,2015-06-06
8322,2,21701,2015-06-07
8323,8,18107,2015-06-10
8324,2,46951,2015-06-29
8325,4,21058,2015-06-14
8326,8,22290,2015-06-24
8327,3,530,2015-06-16
8328,2,17610,2015-06-21
8329,9,20659,2015-06-25
8330,7,3884,2015-06-13
8331,2,32092,2015-06-09
8332,9,18948,2015-06-03
8333,2,41183,2015-06-20
8334,8,20639,2015-06-27
8335,1,6334,2015-06-07
8336,9,45092,2015-06-12
8337,4,44431,2015-06-27
8338,8,22778,2015-06-21
8339,1,12011,2015-06-08
8340,1,8331,2015-06-14
8341,2,24260,2015-07-01
8342,7,9374,2015-06-10
8343,2,35638,2015-06-16
8344,1,48677,2015-06-05
8345,3,14596,2015-06-28
8346,3,34093,2015-06-11
8347,1,36117,2015-06-12
8348,5,46130,2015-06-09
8349,6,31471,2015-06-13
8350,2,13121,2015-06-18
8351,7,38352,2015-06-15
8352,4,28638,2015-06-23
8353,1,27737,2015-06-15
8354,5,4481,2015-06-25
8355,2,36353,2015-06-18
8356,3,31230,2015-06-25
8357,7,21322,2015-06-29
8358,4,30563,2015-06-10
8359,6,6054,2015-07-01
8360,3,12231,2015-06-23
8361,6,42509,2015-06-08
8362,3,29161,2015-06-06
8363,2,30699,2015-06-10
8364,9,36966,2015-06-14
8365,2,32151,2015-06-12
8366,1,13768,2015-06-22
8367,8,2082,2015-06-05
8368,5,28712,2015-06-23
8369,1,24608,2015-06-14
8370,9,6792,2015-06-05
8371,3,12912,2015-06-19
8372,5,44130,2015-06-08
8373,4,38918,2015-06-12
8374,4,2894,2015-06-10
8375,6,9620,2015-06-09
8376,7,45684,2015-06-19
8377,5,45695,2015-06-18
8378,5,31043,2015-06-21
8379,8,25410,2015-06-23
8380,4,39198,2015-06-03
8381,2,31232,2015-06-18
8382,9,48684,2015-06-12
8383,5,9530,2015-06-04
8384,9,21048,2015-06-11
8385,7,47656,2015-06-24
8386,9,33190,2015-06-09
8387,5,18504,2015-06-06
8388,3,11749,2015-06-21
8389,3,30660,2015-06-08
8390,6,12568,2015-06-04
8391,9,34898,2015-07-01
8392,9,10562,2015-06-25
8393,3,224,2015-06-29
8394,9,23778,2015-06-25
8395,7,35268,2015-06-19
8396,2,12114,2015-06-04
8397,7,33398,2015-06-25
8398,7,2301,2015-06-12
8399,4,46764,2015-07-01
8400,5,9377,2015-06-09
8401,5,21731,2015-06-19
8402,2,41913,2015-06-22
8403,4,26556,2015-06-23
8404,7,45745,2015-06-29
8405,1,14433,2015-06-18
8406,1,15022,2015-06-07
8407,4,14881,2015-06-22
8408,5,21573,2015-06-16
8409,5,1225,2015-06-10
8410,1,22610,2015-06-29
8411,2,35346,2015-06-09
8412,7,29960,2015-06-28
8413,9,46504,2015-06-26
8414,5,44791,2015-06-15
8415,7,12267,2015-06-09
8416,1,20465,2015-06-14
8417,4,31550,2015-06-23
8418,2,1312,2015-06-07
8419,4,40507,2015-06-07
8420,3,29273,2015-06-26
8421,5,36213,2015-06-17
8422,4,29705,2015-06-30
8423,3,15401,2015-06-25
8424,5,3623,2015-06-04
8425,8,2121,2015-06-19
8426,6,49577,2015-06-27
8427,8,16798,2015-06-28
8428,6,49339,2015-06-29
8429,7,7686,2015-06-28
8430,1,26020,2015-06-15
8431,1,6293,2015-06-15
8432,2,21170,2015-06-17
8433,5,35895,2015-06-13
8434,2,40990,2015-06-24
8435,8,18276,2015-06-09
8436,6,48638,2015-06-03
8437,6,15005,2015-06-13
8438,5,15215,2015-06-21
8439,5,30006,2015-06-28
8440,8,47143,2015-06-11
8441,7,7482,2015-06-05
8442,4,42833,2015-06-08
8443,8,18802,2015-06-08
8444,8,9132,2015-06-30
8445,8,33437,2015-06-23
8446,2,34197,2015-06-22
8447,4,41077,2015-06-28
8448,3,36179,2015-06-11
8449,3,8770,2015-06-19
8450,3,48078,2015-06-14
8451,9,17466,2015-06-22
8452,7,20743,2015-06-15
8453,8,48715,2015-06-21
8454,3,29384,2015-06-12
8455,5,49567,2015-06-09
8456,6,43649,2015-06-16
8457,4,4832,2015-06-06
8458,2,14929,2015-06-09
8459,5,29763,2015-06-11
8460,2,44437,2015-06-07
8461,1,20598,2015-06-25
8462,8,11971,2015-06-04
8463,7,2946,2015-06-17
8464,6,2318,2015-06-21
8465,9,5985,2015-06-06
8466,7,6275,2015-06-19
8467,8,34702,2015-06-10
8468,3,46764,2015-06-24
8469,5,38849,2015-06-18
8470,5,25779,2015-06-12
8471,4,1095,2015-06-30
8472,4,1493,2015-06-03
8473,4,9864,2015-06-07
8474,9,1609,2015-06-29
8475,5,31471,2015-06-25
8476,1,3201,2015-06-13
8477,2,45372,2015-06-21
8478,4,18028,2015-06-22
8479,6,34111,2015-06-27
8480,2,28538,2015-06-28
8481,1,13194,2015-06-25
8482,2,8909,2015-06-14
8483,4,46703,2015-06-20
8484,3,26518,2015-06-06
8485,2,18315,2015-06-04
8486,1,20718,2015-06-19
8487,7,44915,2015-06-17
8488,6,26857,2015-06-18
8489,6,19734,2015-06-17
8490,4,28813,2015-06-18
8491,3,30462,2015-06-17
8492,8,26753,2015-06-28
8493,4,14500,2015-06-15
8494,6,8034,2015-06-21
8495,4,42379,2015-06-17
8496,8,27327,2015-06-23
8497,2,18449,2015-06-21
8498,5,31151,2015-06-05
8499,2,35897,2015-06-06
8500,9,5440,2015-06-14
8501,1,40795,2015-06-25
8502,7,31318,2015-06-14
8503,4,11254,2015-06-19
8504,1,32151,2015-06-10
8505,4,7145,2015-06-17
8506,3,15080,2015-06-21
8507,5,13254,2015-06-05
8508,2,28279,2015-06-07
8509,1,4223,2015-06-11
8510,1,34890,2015-06-24
8511,8,11787,2015-06-11
8512,3,36194,2015-06-26
8513,5,24584,2015-06-25
8514,8,33424,2015-07-01
8515,5,22595,2015-06-17
8516,5,11200,2015-06-08
8517,5,15106,2015-06-04
8518,2,37901,2015-06-25
8519,8,26766,2015-06-30
8520,7,19478,2015-06-20
8521,7,22682,2015-06-24
8522,5,85,2015-06-27
8523,2,2235,2015-06-25
8524,1,26234,2015-06-04
8525,7,36451,2015-06-18
8526,4,23458,2015-06-19
8527,2,1166,2015-06-10
8528,2,34724,2015-06-26
8529,5,29995,2015-06-24
8530,6,25933,2015-06-16
8531,7,23616,2015-06-30
8532,9,25275,2015-06-30
8533,6,18730,2015-07-01
8534,3,40334,2015-06-22
8535,9,21383,2015-06-11
8536,9,23011,2015-06-29
8537,6,44652,2015-06-27
8538,3,28398,2015-06-05
8539,6,42835,2015-06-19
8540,8,47842,2015-06-23
8541,3,8629,2015-06-09
8542,4,5139,2015-06-27
8543,5,47713,2015-06-10
8544,8,26531,2015-06-24
8545,2,40631,2015-06-22
8546,6,15078,2015-06-20
8547,8,47832,2015-06-10
8548,3,35332,2015-06-26
8549,7,13423,2015-06-28
8550,6,19673,2015-06-21
8551,9,29208,2015-06-14
8552,1,2761,2015-06-17
8553,7,31067,2015-06-28
8554,3,15864,2015-06-16
8555,1,40950,2015-06-12
8556,6,38233,2015-06-24
8557,9,33003,2015-06-18
8558,4,11943,2015-06-22
8559,8,24711,2015-06-17
8560,1,42260,2015-06-12
8561,2,5195,2015-06-20
8562,3,45380,2015-06-13
8563,8,36549,2015-06-29
8564,2,6393,2015-06-09
8565,2,27755,2015-06-06
8566,6,39273,2015-06-25
8567,5,13881,2015-06-28
8568,7,24003,2015-06-19
8569,5,21834,2015-06-08
8570,2,38353,2015-06-15
8571,5,6944,2015-06-22
8572,8,32457,2015-06-09
8573,2,36720,2015-06-19
8574,3,2243,2015-06-17
8575,1,29803,2015-06-14
8576,5,20511,2015-06-25
8577,8,48288,2015-06-10
8578,5,33800,2015-06-24
8579,5,15694,2015-06-13
8580,4,29731,2015-06-18
8581,3,11193,2015-06-08
8582,7,39970,2015-06-08
8583,2,16092,2015-06-22
8584,4,17424,2015-06-23
8585,3,41201,2015-06-13
8586,1,11243,2015-06-26
8587,8,45559,2015-06-19
8588,5,32913,2015-06-10
8589,8,40428,2015-06-10
8590,5,1687,2015-06-03
8591,2,19495,2015-06-29
8592,1,8036,2015-06-19
8593,9,12491,2015-06-12
8594,8,30393,2015-06-14
8595,7,33339,2015-06-29
8596,1,42120,2015-06-28
8597,8,9665,2015-06-29
8598,5,37485,2015-06-24
8599,9,12862,2015-06-21
8600,1,35075,2015-06-12
8601,3,3903,2015-06-11
8602,2,41294,2015-06-07
8603,9,32533,2015-06-17
8604,8,43160,2015-06-04
8605,9,33247,2015-06-23
8606,9,25808,2015-06-09
8607,1,26542,2015-06-29
8608,4,13466,2015-06-29
8609,9,31290,2015-06-17
8610,4,28389,2015-06-24
8611,8,22302,2015-06-19
8612,7,543,2015-06-04
8613,3,49488,2015-06-30
8614,2,40548,2015-06-19
8615,7,17815,2015-06-13
8616,7,38389,2015-06-30
8617,5,47134,2015-06-09
8618,6,40571,2015-06-22
8619,6,21696,2015-06-16
8620,9,9790,2015-06-11
8621,3,7362,2015-06-30
8622,2,11014,2015-06-12
8623,2,30168,2015-06-17
8624,5,41334,2015-06-21
8625,6,3683,2015-06-21
8626,8,49030,2015-06-17
8627,8,31250,2015-06-23
8628,8,35262,2015-06-20
8629,6,33890,2015-06-14
8630,4,23990,2015-06-22
8631,9,12704,2015-06-09
8632,6,36893,2015-06-15
8633,3,12505,2015-06-17
8634,6,3907,2015-06-24
8635,9,11570,2015-06-08
8636,6,37711,2015-06-30
8637,3,22903,2015-06-09
8638,1,545,2015-06-30
8639,6,28091,2015-06-16
8640,4,20858,2015-06-22
8641,6,44811,2015-06-13
8642,7,47506,2015-06-06
8643,3,33993,2015-06-12
8644,3,26702,2015-06-14
8645,6,4048,2015-06-23
8646,1,42451,2015-06-17
8647,3,10473,2015-06-17
8648,9,49427,2015-06-30
8649,1,16835,2015-06-29
8650,1,43383,2015-06-18
8651,4,182,2015-07-01
8652,4,15831,2015-06-10
8653,8,30224,2015-06-12
8654,5,5716,2015-06-10
8655,5,25450,2015-06-28
8656,7,17471,2015-06-16
8657,2,21117,2015-06-13
8658,1,1478,2015-06-22
8659,1,11882,2015-06-13
8660,3,43164,2015-06-14
8661,5,2809,2015-06-15
8662,6,24952,2015-06-06
8663,6,35079,2015-06-25
8664,5,3974,2015-06-25
8665,4,16516,2015-06-06
8666,2,40645,2015-06-23
8667,9,8527,2015-06-11
8668,3,7327,2015-06-10
8669,1,33428,2015-06-28
8670,2,19485,2015-06-30
8671,7,35046,2015-06-09
8672,3,47005,2015-06-26
8673,4,16319,2015-06-29
8674,6,49874,2015-06-28
8675,5,48294,2015-06-16
8676,9,27179,2015-06-23
8677,2,49834,2015-06-19
8678,7,49093,2015-06-06
8679,3,27785,2015-06-19
8680,9,4375,2015-06-14
8681,9,15375,2015-06-19
8682,7,24876,2015-06-03
8683,6,22032,2015-06-22
8684,1,35449,2015-06-27
8685,8,7086,2015-06-06
8686,2,30375,2015-06-08
8687,2,27905,2015-06-28
8688,7,20379,2015-06-19
8689,6,43622,2015-06-10
8690,5,30822,2015-06-26
8691,9,46026,2015-06-24
8692,2,20462,2015-06-29
8693,6,23921,2015-07-01
8694,7,40992,2015-06-27
8695,1,9159,2015-06-15
8696,4,40625,2015-06-24
8697,3,17416,2015-06-04
8698,8,1647,2015-06-28
8699,8,22269,2015-06-26
8700,5,27152,2015-06-05
8701,6,20066,2015-06-07
8702,2,44149,2015-06-30
8703,1,34746,2015-06-29
8704,1,23741,2015-06-25
8705,7,31727,2015-06-14
8706,3,22116,2015-06-09
8707,1,23679,2015-07-01
8708,4,5044,2015-06-24
8709,6,396,2015-06-28
8710,2,21339,2015-06-22
8711,4,42931,2015-06-13
8712,2,16190,2015-06-11
8713,3,15053,2015-06-11
8714,3,27771,2015-06-28
8715,4,41945,2015-06-26
8716,5,30437,2015-06-07
8717,3,5060,2015-06-04
8718,4,33022,2015-06-10
8719,8,48127,2015-06-23
8720,2,48145,2015-06-18
8721,9,1891,2015-06-22
8722,7,38690,2015-06-28
8723,9,38887,2015-06-19
8724,5,47123,2015-06-21
8725,2,42562,2015-06-18
8726,2,43606,2015-06-18
8727,9,12475,2015-06-29
8728,4,37941,2015-06-08
8729,5,29925,2015-06-20
8730,9,4268,2015-06-29
8731,7,49775,2015-06-06
8732,5,42019,2015-06-17
8733,9,25778,2015-06-13
8734,8,7801,2015-06-19
8735,3,16345,2015-06-13
8736,4,20917,2015-06-06
8737,7,3753,2015-06-03
8738,6,20516,2015-06-15
8739,4,37855,2015-06-15
8740,9,42354,2015-06-23
8741,6,14006,2015-06-12
8742,3,12732,2015-06-18
8743,3,45920,2015-06-06
8744,4,20887,2015-06-07
8745,5,19787,2015-06-23
8746,8,24409,2015-06-06
8747,8,18956,2015-06-30
8748,7,8451,2015-06-04
8749,2,28845,2015-06-18
8750,5,38973,2015-06-22
8751,7,7924,2015-06-15
8752,8,39970,2015-06-03
8753,5,49549,2015-06-23
8754,3,12739,2015-06-14
8755,1,35892,2015-06-28
8756,8,18646,2015-06-14
8757,8,8673,2015-06-30
8758,7,39080,2015-06-12
8759,4,17014,2015-06-26
8760,2,7449,2015-06-03
8761,7,22995,2015-06-15
8762,3,19334,2015-06-23
8763,1,13164,2015-06-12
8764,8,20015,2015-06-27
8765,4,24723,2015-06-03
8766,7,954,2015-06-25
8767,2,45172,2015-06-11
8768,8,21879,2015-06-28
8769,4,8536,2015-06-17
8770,6,19439,2015-06-21
8771,3,14918,2015-06-04
8772,7,9139,2015-06-21
8773,4,19020,2015-06-30
8774,2,39686,2015-06-12
8775,7,43442,2015-06-11
8776,4,2452,2015-06-25
8777,2,33028,2015-06-15
8778,1,42193,2015-06-05
8779,6,48827,2015-06-06
8780,8,40796,2015-06-08
8781,2,13631,2015-06-14
8782,6,42271,2015-06-19
8783,9,46132,2015-06-10
8784,5,26764,2015-06-18
8785,8,11271,2015-06-16
8786,1,7786,2015-06-23
8787,6,32118,2015-06-06
8788,1,14046,2015-06-14
8789,3,10605,2015-06-11
8790,2,15699,2015-06-08
8791,2,24358,2015-06-26
8792,1,30167,2015-06-11
8793,7,49535,2015-06-11
8794,9,26817,2015-06-15
8795,9,36992,2015-06-26
8796,8,34751,2015-06-17
8797,5,9934,2015-06-06
8798,3,19004,2015-06-26
8799,1,11951,2015-06-17
8800,6,46175,2015-06-06
8801,8,24134,2015-06-28
8802,5,49610,2015-06-24
8803,1,29593,2015-06-15
8804,5,26326,2015-06-24
8805,2,40601,2015-06-11
8806,9,10350,2015-06-13
8807,4,15296,2015-06-30
8808,2,8964,2015-06-10
8809,3,46696,2015-06-25
8810,5,28575,2015-06-19
8811,5,8576,2015-06-06
8812,3,4259,2015-06-09
8813,3,30528,2015-06-21
8814,9,25299,2015-06-07
8815,4,5088,2015-06-26
8816,5,39632,2015-06-03
8817,8,45571,2015-06-18
8818,6,27691,2015-06-09
8819,6,5761,2015-06-05
8820,6,45297,2015-06-15
8821,8,26224,2015-06-28
8822,9,46008,2015-06-11
8823,2,8859,2015-06-20
8824,8,34949,2015-06-11
8825,4,19831,2015-06-22
8826,3,24059,2015-06-11
8827,1,1302,2015-06-17
8828,6,11423,2015-06-25
8829,6,21837,2015-06-09
8830,6,43594,2015-06-07
8831,8,8881,2015-06-15
8832,2,44104,2015-06-21
8833,2,22070,2015-06-08
8834,2,49435,2015-06-19
8835,1,25009,2015-06-07
8836,1,15541,2015-06-28
8837,4,35084,2015-06-07
8838,4,38434,2015-06-16
8839,1,46003,2015-06-06
8840,8,6199,2015-06-14
8841,4,19246,2015-06-09
8842,6,17739,2015-07-01
8843,5,16103,2015-06-28
8844,7,28268,2015-06-08
8845,5,31693,2015-06-18
8846,3,1663,2015-07-01
8847,7,10630,2015-06-19
8848,6,42146,2015-06-27
8849,9,14451,2015-06-10
8850,9,44659,2015-06-30
8851,5,23501,2015-06-29
8852,3,14936,2015-06-24
8853,5,44774,2015-06-09
8854,3,19752,2015-06-21
8855,3,34021,2015-06-13
8856,5,26184,2015-06-06
8857,8,43532,2015-06-09
8858,7,33828,2015-06-11
8859,1,17155,2015-07-01
8860,4,10640,2015-07-01
8861,3,19271,2015-06-08
8862,8,5586,2015-06-05
8863,9,35800,2015-06-28
8864,4,39713,2015-06-17
8865,6,7085,2015-06-16
8866,5,25862,2015-06-06
8867,2,14756,2015-06-12
8868,2,44969,2015-06-29
8869,2,19264,2015-06-19
8870,1,30902,2015-06-08
8871,5,45477,2015-06-06
8872,5,40369,2015-06-09
8873,1,18272,2015-06-18
8874,9,45036,2015-06-07
8875,9,2938,2015-06-12
8876,1,35809,2015-06-12
8877,8,1468,2015-06-03
8878,9,44282,2015-06-04
8879,4,44088,2015-06-06
8880,1,32424,2015-06-04
8881,8,34589,2015-07-01
8882,9,45642,2015-06-11
8883,4,4221,2015-06-30
8884,1,45788,2015-06-19
8885,9,37841,2015-06-12
8886,3,49321,2015-06-13
8887,4,10895,2015-06-10
8888,8,13611,2015-06-28
8889,4,34890,2015-06-30
8890,1,18038,2015-06-12
8891,2,44810,2015-06-22
8892,6,36953,2015-06-22
8893,3,26885,2015-06-11
8894,5,17138,2015-06-07
8895,6,23545,2015-06-24
8896,1,42991,2015-06-23
8897,3,25898,2015-06-26
8898,6,8173,2015-06-27
8899,1,49485,2015-06-19
8900,1,5897,2015-06-20
8901,3,45226,2015-06-29
8902,8,35362,2015-06-12
8903,6,24186,2015-06-30
8904,5,27887,2015-06-06
8905,5,25877,2015-06-06
8906,4,27916,2015-06-26
8907,3,22571,2015-06-07
8908,9,21856,2015-06-16
8909,2,47208,2015-06-29
8910,1,45248,2015-06-13
8911,9,28549,2015-06-08
8912,2,28414,2015-06-22
8913,8,40265,2015-06-12
8914,2,34878,2015-06-11
8915,8,840,2015-06-04
8916,2,37514,2015-06-16
8917,3,16806,2015-06-11
8918,6,35917,2015-06-10
8919,5,35591,2015-06-21
8920,4,41086,2015-06-24
8921,1,46824,2015-06-29
8922,1,37278,2015-06-25
8923,8,15679,2015-06-12
8924,4,20618,2015-06-29
8925,4,31967,2015-06-25
8926,7,45388,2015-06-21
8927,3,21473,2015-06-13
8928,2,8052,2015-06-24
8929,6,15957,2015-06-27
8930,3,48574,2015-06-18
8931,8,28613,2015-06-13
8932,9,43659,2015-06-16
8933,2,48873,2015-06-21
8934,7,16100,2015-06-05
8935,3,1259,2015-06-16
8936,9,6069,2015-06-23
8937,8,5905,2015-06-25
8938,2,32148,2015-06-26
8939,9,10984,2015-06-05
8940,9,20037,2015-06-25
8941,4,7051,2015-06-13
8942,9,36085,2015-06-09
8943,8,30074,2015-06-18
8944,6,14998,2015-06-06
8945,9,19607,2015-06-18
8946,7,35192,2015-06-15
8947,6,34439,2015-06-04
8948,9,27967,2015-06-12
8949,2,7582,2015-06-18
8950,5,34807,2015-06-29
8951,7,4122,2015-06-06
8952,4,24930,2015-06-24
8953,4,43485,2015-06-15
8954,7,38430,2015-06-22
8955,3,11550,2015-06-11
8956,3,20517,2015-06-26
8957,8,24001,2015-06-04
8958,2,9250,2015-06-22
8959,4,12603,2015-06-22
8960,3,3561,2015-06-14
8961,1,1023,2015-06-12
8962,6,11396,2015-06-09
8963,9,37527,2015-06-25
8964,5,1099,2015-06-16
8965,7,48731,2015-06-13
8966,9,37949,2015-06-14
8967,2,5019,2015-06-26
8968,2,38288,2015-06-07
8969,7,10238,2015-07-01
8970,7,4960,2015-06-11
8971,3,41915,2015-06-26
8972,3,20558,2015-06-16
8973,5,32154,2015-06-05
8974,5,13150,2015-06-22
8975,1,12320,2015-07-01
8976,3,16922,2015-07-01
8977,4,46532,2015-06-04
8978,2,26641,2015-06-07
8979,3,12600,2015-07-01
8980,2,10344,2015-06-19
8981,1,7812,2015-06-03
8982,9,42301,2015-06-22
8983,6,7878,2015-06-03
8984,7,48438,2015-06-27
8985,7,36603,2015-06-05
8986,8,17837,2015-06-07
8987,1,26155,2015-06-12
8988,8,20061,2015-06-30
8989,8,12868,2015-06-17
8990,4,38485,2015-06-28
8991,6,15128,2015-06-10
8992,8,42865,2015-06-10
8993,1,10769,2015-06-06
8994,5,18392,2015-06-12
8995,1,46870,2015-06-28
8996,5,1632,2015-06-05
8997,4,40223,2015-07-01
8998,4,12308,2015-06-16
8999,3,45219,2015-06-30
9000,7,25018,2015-06-22
9001,9,26025,2015-06-30
9002,7,44552,2015-06-08
9003,3,5461,2015-06-05
9004,6,44224,2015-06-13
9005,2,30098,2015-06-04
9006,6,28146,2015-06-21
9007,5,45699,2015-06-26
9008,7,42183,2015-06-29
9009,5,12237,2015-06-15
9010,9,1494,2015-06-30
9011,3,15528,2015-06-30
9012,9,40762,2015-06-16
9013,4,26079,2015-06-09
9014,8,14661,2015-06-05
9015,6,9129,2015-06-10
9016,3,48753,2015-06-20
9017,4,39252,2015-06-27
9018,6,5650,2015-06-21
9019,5,26377,2015-06-12
9020,5,47383,2015-06-08
9021,2,32677,2015-06-28
